12.84109 990.61662
12.84109 951.74263
171.7496 971.84987
264.84751 966.48794
101.1236 914.20912
67.41573 938.3378
3.21027 910.18767
16.05136 754.69169
35.313 802.94906
41.73355 898.12332
110.75441 847.18499
179.77528 873.99464
298.55538 735.92493
521.66934 805.63003
459.06902 813.67292
322.63242 769.437
268.05778 856.56836
388.44302 953.08311
404.49438 904.82574
346.70947 861.93029
380.41734 829.75871
462.27929 920.91153
479.93579 955.76408
537.72071 884.7185
451.04334 849.86595
581.05939 812.33244
573.03371 756.03217
516.85393 770.77748
552.16693 706.43432
483.14607 753.35121
492.77689 675.60322
443.01766 754.69169
402.88925 655.49598
348.31461 714.47721
266.45265 684.9866
176.56501 808.31099
77.04655 819.03485
35.313 710.45576
113.96469 579.08847
197.43178 607.23861
102.72873 733.24397
131.62119 747.98928
216.69342 667.56032
215.08828 575.06702
247.19101 557.64075
130.01605 556.30027
186.19583 509.38338
83.46709 550.93834
125.20064 474.53083
51.36437 563.00268
62.60032 635.38874
16.05136 624.66488
78.65169 477.2118
38.52327 477.2118
30.49759 542.89544
0 529.49062
22.47191 438.3378
72.23114 438.3378
83.46709 400.80429
16.05136 412.86863
9.63082 371.31367
24.07705 361.93029
33.70787 394.10188
86.67737 376.6756
75.44141 341.82306
52.9695 353.8874
57.78491 380.69705
41.73355 382.03753
32.10273 333.78016
11.23596 333.78016
6.42055 309.65147
64.20546 308.31099
101.1236 344.50402
157.30337 315.0134
110.75441 297.58713
104.33387 321.71582
75.44141 278.82038
4.81541 276.13941
67.41573 260.05362
40.12841 218.49866
4.81541 217.15818
54.57464 183.64611
0 163.53887
73.83628 144.77212
1.60514 117.96247
85.07223 103.21716
46.54896 84.4504
14.44623 108.57909
0 71.04558
113.96469 48.25737
112.35955 92.4933
147.67255 69.70509
187.80096 41.55496
121.99037 21.44772
417.33547 0
468.69984 172.92225
335.47352 167.56032
349.91974 109.91957
406.09952 135.38874
372.39165 64.34316
194.22151 67.02413
109.14928 150.13405
144.46228 286.86327
189.4061 264.07507
147.67255 180.96515
223.11396 101.87668
293.73997 93.83378
324.23756 197.05094
247.19101 217.15818
274.47833 260.05362
391.65329 190.34853
452.64848 272.11796
351.52488 321.71582
314.60674 403.48525
327.44783 432.97587
202.24719 317.69437
125.20064 361.93029
121.99037 427.61394
189.4061 435.65684
321.02729 558.98123
300.16051 601.87668
365.97111 607.23861
383.62761 552.27882
316.21188 493.29759
248.79615 438.3378
163.72392 403.48525
173.35474 359.24933
237.56019 364.61126
284.10915 415.5496
288.92456 447.72118
316.21188 458.44504
386.83788 395.44236
483.14607 327.07775
473.51525 247.98928
560.19262 241.28686
544.14125 166.21984
479.93579 88.47185
609.95185 21.44772
730.33708 21.44772
942.21509 26.80965
985.55377 115.2815
975.92295 223.86059
878.00963 207.7748
879.61477 124.66488
826.64526 73.72654
735.15249 85.79088
611.55698 67.02413
601.92616 219.83914
717.49599 213.13673
667.73676 146.1126
825.04013 116.62198
858.74799 159.51743
781.70144 163.53887
791.33226 245.30831
964.687 252.01072
837.88122 274.79893
778.49117 286.86327
876.40449 306.97051
898.8764 352.54692
857.14286 391.42091
836.27608 333.78016
719.10112 309.65147
756.01926 227.88204
699.83949 241.28686
661.31621 301.60858
614.76726 257.37265
540.93098 296.24665
542.53612 363.27078
393.25843 451.74263
590.69021 410.18767
455.85875 500
592.29535 441.01877
593.90048 501.34048
534.51043 475.87131
569.82343 526.80965
492.77689 521.44772
529.69502 560.32172
518.45907 600.53619
428.57143 505.36193
441.41252 615.2815
532.9053 615.2815
659.71108 432.97587
584.26966 369.97319
794.54254 369.97319
714.28571 403.48525
762.43981 430.29491
688.60353 473.19035
735.15249 561.6622
842.69663 522.7882
797.75281 475.87131
751.20385 528.15013
739.9679 486.59517
820.22472 445.04021
878.00963 500
939.00482 474.53083
821.82986 414.20912
889.24559 426.27346
932.58427 386.05898
934.18941 305.63003
898.8764 286.86327
980.73836 277.47989
963.08186 337.80161
991.97432 337.80161
990.36918 390.08043
991.97432 512.06434
966.29213 540.21448
950.24077 587.13137
916.53291 552.27882
881.2199 592.4933
869.98395 544.23592
818.61958 601.87668
784.91172 568.36461
775.2809 643.43164
654.89567 654.1555
706.26003 621.98391
670.94703 564.34316
609.95185 675.60322
632.42376 817.69437
794.54254 809.65147
797.75281 790.88472
645.26485 778.82038
674.1573 675.60322
746.38844 702.41287
820.22472 630.02681
969.50241 615.2815
1000 737.26542
922.95345 743.96783
890.85072 697.05094
849.11717 825.73727
953.45104 839.14209
959.87159 995.97855
919.74318 884.7185
906.90209 995.97855
890.85072 883.37802
863.5634 943.69973
889.24559 994.63807
860.35313 994.63807
836.27608 927.61394
849.11717 872.65416
810.5939 872.65416
805.77849 1000
778.49117 880.69705
751.20385 994.63807
735.15249 902.14477
723.91653 995.97855
650.08026 995.97855
672.55217 966.48794
677.36758 915.5496
733.54735 863.27078
666.13162 853.8874
621.1878 923.59249
619.58266 990.61662
510.43339 993.29759
