12.84109 990.61662
12.84109 951.74263
171.7496 971.84987
264.84751 966.48794
101.1236 914.20912
67.41573 938.3378
3.21027 910.18767
16.05136 754.69169
35.313 802.94906
41.73355 898.12332
110.75441 847.18499
179.77528 873.99464
298.55538 735.92493
521.66934 805.63003
459.06902 813.67292
322.63242 769.437
268.05778 856.56836
388.44302 953.08311
404.49438 904.82574
346.70947 861.93029
380.41734 829.75871
462.27929 920.91153
479.93579 955.76408
537.72071 884.7185
451.04334 849.86595
581.05939 812.33244
573.03371 756.03217
650.85393 770.77748
619.58266 990.61662
510.43339 993.29759
