0.00 0.00
170.21 0.00
170.21 136.36
340.43 136.36
340.43 0.00
617.02 0.00
617.02 113.64
489.36 113.64
489.36 250.00
829.79 250.00
829.79 113.64
723.40 113.64
723.40 0.00
1000.00 0.00
1000.00 1000.00
893.62 1000.00
893.62 318.18
531.91 318.18
531.91 454.55
680.85 454.55
680.85 568.18
765.96 568.18
765.96 1000.00
617.02 1000.00
617.02 636.36
425.53 636.36
425.53 886.36
489.36 886.36
489.36 1000.00
148.94 1000.00
148.94 840.91
0.00 840.91
0.00 681.82
319.15 681.82
319.15 500.00
170.21 500.00
170.21 613.64
0.00 613.64
0.00 409.09
382.98 409.09
382.98 227.27
170.21 227.27
170.21 340.91
0.00 340.91
0.00 22.73
