0.00 0.00
116.07 0.00
116.07 44.64
71.43 44.64
71.43 89.29
178.57 89.29
178.57 0.00
276.79 0.00
276.79 44.64
312.50 44.64
312.50 107.14
357.14 107.14
357.14 0.00
410.71 0.00
410.71 258.93
312.50 258.93
312.50 205.36
339.29 205.36
339.29 160.71
258.93 160.71
258.93 303.57
464.29 303.57
464.29 205.36
553.57 205.36
553.57 160.71
464.29 160.71
464.29 107.14
616.07 107.14
616.07 62.50
464.29 62.50
464.29 0.00
687.50 0.00
687.50 44.64
741.07 44.64
741.07 0.00
848.21 0.00
848.21 80.36
803.57 80.36
803.57 133.93
892.86 133.93
892.86 0.00
1000.00 0.00
1000.00 80.36
946.43 80.36
946.43 169.64
1000.00 169.64
1000.00 285.71
839.29 285.71
839.29 223.21
767.86 223.21
767.86 321.43
687.50 321.43
687.50 276.79
612.07 276.79
612.07 375.00
669.64 375.00
669.64 446.43
723.21 446.43
723.21 375.00
803.57 375.00
803.57 330.36
857.14 330.36
857.14 465.29
794.64 465.29
794.64 519.86
883.93 519.86
883.93 562.50
928.57 562.50
928.57 375.00
1000.00 375.00
1000.00 669.64
919.64 669.64
919.64 633.93
857.14 633.93
857.14 705.36
812.50 705.36
812.50 758.93
946.43 758.93
946.43 821.43
1000.00 821.43
1000.00 928.57
883.93 928.57
883.93 883.93
776.79 883.93
776.79 937.50
839.29 937.50
839.29 1000.00
669.64 1000.00
669.64 866.07
625.00 866.07
625.00 812.50
696.43 812.50
696.43 741.07
526.79 741.07
526.79 830.36
562.50 830.36
562.50 1000.00
482.14 1000.00
482.14 642.86
428.57 642.86
428.57 598.21
544.64 598.21
544.64 544.64
375.00 544.64
375.00 687.50
230.14 687.50
230.14 750.00
410.71 750.00
410.71 821.43
294.64 821.43
294.64 883.93
410.71 883.93
410.71 1000.00
187.50 1000.00
187.50 866.07
98.21 866.07
98.21 919.64
125.00 919.64
125.00 1000.00
0.00 1000.00
0.00 776.79
44.64 776.79
44.64 651.79
0.00 651.79
0.00 580.36
26.79 580.36
26.79 517.86
0.00 517.86
0.00 464.29
232.14 464.29
232.14 410.71
0.00 410.71
0.00 348.21
116.07 348.21
116.07 285.71
0.00 285.71
0.00 214.29
62.50 214.29
62.50 151.79
0.00 151.79
